0.000057 7073.426374
0.000068 7035.324614
0.000079 7000.925550
0.000089 7130.341985
0.000102 7033.733864
0.000118 6949.376486
0.000129 6959.787644
0.000143 6995.737569
0.000153 7012.526286
0.000185 6079.501965
0.000201 5150.962550
0.000211 4322.539865
0.000220 3573.524555
0.000238 -1082.302127
0.000252 -3290.259823
0.000261 -4058.598960
0.000273 -5359.310018
0.000285 -6462.748555
0.000311 -8269.103969
0.000327 -8619.548031
0.000339 -8698.090811
0.000354 -8494.885036
0.000366 -8525.715409
0.000378 -8442.258793
0.000389 -8613.346512
0.000402 -8735.371835
0.000412 -8700.217906
0.000421 -8575.246104
0.000434 -8665.160675
0.000445 -8688.226765
0.000460 -8597.127470
0.000463 -8520.214770
0.000473 -8254.418805
0.000480 -8521.312355
0.000494 -8585.858028
0.000504 -8516.069372
0.000516 -8297.507690
0.000530 -8316.785873
0.000541 -8422.562175
0.000553 -8660.011980
0.000561 -8547.952178
0.000569 -8411.230160
0.000579 -8425.828142
0.000590 -8485.521479
0.000605 -8522.802004
0.000633 -6900.881186
0.000657 -5256.807875
0.000674 -4058.795709
0.000705 -2175.068989
0.000733 -677.127946
0.000741 -351.924168
0.000752 -44.469394
0.000761 286.619146
0.000772 497.526734
0.000803 2723.244525
0.000820 3695.321263
0.000838 4919.737578
0.000867 7318.398469
0.000894 8459.520941
0.000905 8322.976444
0.000917 8366.648518
0.000924 8359.896405
0.000931 8562.256675
0.000949 8738.757866
0.000958 8604.550218
0.000972 8533.127657
0.000983 8526.835819
0.000999 8511.238716
0.001017 8359.849125
0.001029 8422.474609
0.001039 8335.475483
0.001052 8501.013217
0.001063 8608.554668
0.001075 8526.212373
0.001101 7342.876710
0.001160 3751.905914
0.001173 3074.574760
0.001190 2001.671691
0.001200 723.800883
0.001216 53.203091
0.001229 -1489.674619
0.001238 -2004.377415
0.001247 -2255.478862
0.001274 -3275.595018
0.001359 -3891.688011
0.001409 -2065.231438
0.001431 -1644.897377
0.001488 -356.856153
0.001515 -134.170494
